Collecting data to data/collection_20260202_024420.jsonl
Press Ctrl+C to stop

[  10] BRTI: $76,796.57 | Kalshi: 0.28
[4310] BRTI: $77,175.53 | Kalshi: 0.69
[4320] BRTI: $77,544.07 | Kalshi: 0.91
[4330] BRTI: $77,889.10 | Kalshi: 0.96
[4340] BRTI: $77,624.89 | Kalshi: 0.32
[4350] BRTI: $77,745.70 | Kalshi: 0.48
[4360] BRTI: $77,630.19 | Kalshi: 0.10
[4370] BRTI: $77,424.53 | Kalshi: 0.44
[4380] BRTI: $77,924.28 | Kalshi: 0.90
[4390] BRTI: $78,012.22 | Kalshi: 0.98
[4400] BRTI: $77,932.68 | Kalshi: 0.26
[4410] BRTI: $77,632.91 | Kalshi: 0.06
[4420] BRTI: $77,372.25 | Kalshi: 0.00
[4430] BRTI: $77,104.06 | Kalshi: 0.20
[4440] BRTI: $77,114.09 | Kalshi: 0.15
[4450] BRTI: $76,841.74 | Kalshi: 0.00
[4460] BRTI: $76,700.21 | Kalshi: 0.44
[4470] BRTI: $76,743.86 | Kalshi: 0.52
[4480] BRTI: $76,705.65 | Kalshi: 0.65
[4490] BRTI: $76,668.41 | Kalshi: 0.48
[4500] BRTI: $76,574.62 | Kalshi: 0.35
[4510] BRTI: $76,612.10 | Kalshi: 0.10
[4520] BRTI: $76,363.44 | Kalshi: 0.29
[4530] BRTI: $76,100.86 | Kalshi: 0.05
[4540] BRTI: $75,826.90 | Kalshi: 0.00
[4550] BRTI: $75,709.79 | Kalshi: 0.45
[4560] BRTI: $75,965.15 | Kalshi: 0.84
[4570] BRTI: $75,875.73 | Kalshi: 0.97
[4580] BRTI: $75,809.15 | Kalshi: 0.35
[4590] BRTI: $75,587.09 | Kalshi: 0.05
[4600] BRTI: $75,240.03 | Kalshi: 0.00
[4610] BRTI: $74,954.29 | Kalshi: 0.21
[4620] BRTI: $75,072.23 | Kalshi: 0.23
[4630] BRTI: $74,894.65 | Kalshi: 0.00
[4640] BRTI: $75,063.92 | Kalshi: 0.71
[4650] BRTI: $74,923.89 | Kalshi: 0.51
[4660] BRTI: $74,713.82 | Kalshi: 0.00
[4670] BRTI: $74,563.04 | Kalshi: 0.38
[4680] BRTI: $74,368.60 | Kalshi: 0.17
[4690] BRTI: $74,043.06 | Kalshi: 0.00
[4700] BRTI: $74,091.90 | Kalshi: 0.46
[4710] BRTI: $74,084.27 | Kalshi: 0.52
[4720] BRTI: $73,714.87 | Kalshi: 0.00
[4730] BRTI: $73,231.16 | Kalshi: 0.08
[4740] BRTI: $73,157.58 | Kalshi: 0.02
[4750] BRTI: $73,101.93 | Kalshi: 0.00
[4760] BRTI: $73,096.06 | Kalshi: 0.39
[4770] BRTI: $73,708.21 | Kalshi: 0.97
[4780] BRTI: $74,522.15 | Kalshi: 0.45
